col,Original,Random #1,Random #2,Random #3,Random #4,Random #5
0,0.24823634816858292,0.2482363481685811,0.2482363481685818,0.2482363481685822,0.2482363481685837,0.24823634816858214
1,0.09961457446801983,0.0996145744680199,0.09961457446802018,0.09961457446802001,0.09961457446802005,0.09961457446802024
2,0.0,0.0,0.0,0.0,0.0,0.0
3,-0.08729172215982484,-0.08729172215982497,-0.08729172215982549,-0.08729172215982535,-0.08729172215982525,-0.08729172215982475
4,-0.04680332086062763,-0.046803320860627766,-0.046803320860627017,-0.04680332086062722,-0.046803320860627884,-0.04680332086062778
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.06430112381520069,0.06430112381520066,0.06430112381520077,0.06430112381520064,0.06430112381520073,0.06430112381520066
7,0.671285291961565,0.331512188780719,0.32375084950299543,0.22915234353820288,0.1967251802546053,0.3645469886729156
8,,0.3397731031808464,0.34753444245857407,0.4421329484233625,0.47456011170696233,0.30673830328865165
